   2.0151515199999999        90911.025200000004     
   2.0311212169599999        89475.618745690706     
   2.0470909139200000        88087.986026127692     
   2.0630606108800000        86747.123525580319     
   2.0790303078400001        85452.027728317888     
   2.0950000048000001        84201.695118609729     
   2.1109697017600002        82995.148711086367     
   2.1269393987200003        81831.773553814797     
   2.1429090956800003        80711.216534845371     
   2.1588787926400004        79633.130372130981     
   2.1748484896000004        78597.167783624565     
   2.1908181865600005        77602.973215241058     
   2.2067878835200005        76649.162988074298     
   2.2227575804800006        75732.341847988951     
   2.2387272774400007        74848.881344137873     
   2.2546969744000007        73995.153025673892     
   2.2706666713600008        73167.528441749862     
   2.2866363683200008        72362.834745336484     
   2.3026060652800009        71580.592941779469     
   2.3185757622400009        70821.310538745689     
   2.3345454592000010        70085.496525296228     
   2.3505151561600011        69373.659890492214     
   2.3664848531200011        68686.274619913864     
   2.3824545500800012        68022.988925111233     
   2.3984242470400012        67382.613580664911     
   2.4143939440000013        66763.922024942964     
   2.4303636409600013        66165.687696313471     
   2.4463333379200014        65586.684219809846     
   2.4623030348800015        65025.842227714471     
   2.4782727318400015        64482.534663276769     
   2.4942424288000016        63956.211794790535     
   2.5102121257600016        63446.323890549567     
   2.5261818227200017        62952.321218847661     
   2.5421515196800017        62473.655868167320     
   2.5581212166400018        62009.796202905287     
   2.5740909136000019        61560.219155210012     
   2.5900606105600019        61124.401733824983     
   2.6060303075200020        60701.820947493718     
   2.6220000044800020        60291.954167477503     
   2.6379697014400021        59894.296208084663     
   2.6539393984000021        59508.366697341589     
   2.6699090953600022        59133.687157573077     
   2.6858787923200023        58769.779111103926     
   2.7018484892800023        58416.164080258925     
   2.7178181862400024        58072.438633493381     
   2.7337878832000024        57738.509365329905     
   2.7497575801600025        57414.362917324077     
   2.7657272771200025        57099.985931127820     
   2.7816969740800026        56795.365048393083     
   2.7976666710400027        56500.434032792109     
   2.8136363680000027        56214.374499816069     
   2.8296060649600028        55935.808409992802     
   2.8455757619200028        55663.344402231014     
   2.8615454588800029        55395.591115439427     
   2.8775151558400029        55131.163935066354     
